ds,category,y
2015-07-16,47,20.0
2015-07-16,49,29.0
2015-07-16,54,22.0
2015-07-16,55,233.0
2015-07-16,56,3.0
2015-07-16,57,20.0
2015-07-16,58,17.0
2015-07-16,60,3.0
2015-07-16,61,19.0
2015-07-16,62,4.0
2015-07-16,63,54.0
2015-07-16,64,33.0
2015-07-16,65,66.0
2015-07-16,67,12.0
2015-07-16,69,38.0
2015-07-16,70,47.0
2015-07-16,71,171.0
2015-07-16,72,64.0
2015-07-16,73,9.0
2015-07-16,75,17.0
2015-07-16,76,34.0
2015-07-16,77,1.0
2015-07-16,78,1.0
2015-07-16,79,28.0
2015-07-16,80,10.0
2015-07-16,83,8.0
2015-07-17,2,5.0
2015-07-17,3,27.0
2015-07-17,5,3.0
2015-07-17,6,5.0
2015-07-17,7,14.0
2015-07-17,8,3.0
2015-07-17,9,20.0
2015-07-17,11,1.0
2015-07-17,12,4.0
2015-07-17,15,2.0
2015-07-17,16,1.0
2015-07-17,19,99.0
2015-07-17,20,181.0
2015-07-17,21,10.0
2015-07-17,22,12.0
2015-07-17,23,68.0
2015-07-17,24,27.0
2015-07-17,25,13.0
2015-07-17,28,63.0
2015-07-17,29,3.0
2015-07-17,30,185.0
2015-07-17,31,21.0
2015-07-17,33,9.0
2015-07-17,34,6.0
2015-07-17,35,19.0
2015-07-17,37,132.0
2015-07-17,38,31.0
2015-07-17,40,313.0
2015-07-17,41,14.0
2015-07-17,42,14.0
2015-07-17,43,9.0
2015-07-17,45,2.0
2015-07-17,47,18.0
2015-07-17,49,40.0
2015-07-17,54,2.0
2015-07-17,55,264.0
2015-07-17,56,5.0
2015-07-17,57,27.0
2015-07-17,58,7.0
2015-07-17,61,13.0
2015-07-17,62,5.0
2015-07-17,63,176.0
2015-07-17,64,36.0
2015-07-17,65,77.0
2015-07-17,67,9.0
2015-07-17,69,57.0
2015-07-17,70,66.0
2015-07-17,71,128.0
2015-07-17,72,39.0
2015-07-17,73,11.0
2015-07-17,75,15.0
2015-07-17,76,11.0
2015-07-17,78,1.0
2015-07-17,79,15.0
2015-07-17,80,3.0
2015-07-17,83,18.0
2015-07-18,2,3.0
2015-07-18,3,18.0
2015-07-18,5,2.0
2015-07-18,6,4.0
2015-07-18,7,3.0
2015-07-18,8,8.0
2015-07-18,12,2.0
2015-07-18,14,2.0
2015-07-18,15,4.0
2015-07-18,16,2.0
2015-07-18,19,125.0
2015-07-18,20,139.0
2015-07-18,21,3.0
2015-07-18,22,17.0
2015-07-18,23,115.0
2015-07-18,24,28.0
2015-07-18,25,15.0
2015-07-18,28,61.0
2015-07-18,29,2.0
2015-07-18,30,182.0
2015-07-18,31,21.0
2015-07-18,33,9.0
2015-07-18,34,13.0
2015-07-18,35,11.0
2015-07-18,37,167.0
2015-07-18,38,41.0
2015-07-18,40,447.0
2015-07-18,41,13.0
2015-07-18,42,14.0
2015-07-18,43,8.0
2015-07-18,45,6.0
2015-07-18,47,26.0
2015-07-18,49,17.0
2015-07-18,54,3.0
2015-07-18,55,243.0
2015-07-18,56,5.0
2015-07-18,57,8.0
2015-07-18,58,13.0
2015-07-18,61,25.0
2015-07-18,62,4.0
2015-07-18,63,223.0
2015-07-18,64,39.0
2015-07-18,65,73.0
2015-07-18,67,18.0
2015-07-18,69,52.0
2015-07-18,70,106.0
2015-07-18,71,128.0
2015-07-18,72,54.0
2015-07-18,73,3.0
2015-07-18,75,18.0
2015-07-18,76,3.0
2015-07-18,79,19.0
2015-07-18,80,8.0
2015-07-18,83,8.0
2015-07-19,2,5.0
2015-07-19,3,15.0
2015-07-19,5,1.0
2015-07-19,6,8.0
2015-07-19,7,4.0
2015-07-19,8,5.0
2015-07-19,11,3.0
2015-07-19,16,1.0
2015-07-19,19,117.0
2015-07-19,20,119.0
2015-07-19,21,9.0
2015-07-19,22,16.0
2015-07-19,23,77.0
2015-07-19,24,34.0
2015-07-19,25,8.0
2015-07-19,28,46.0
2015-07-19,29,4.0
2015-07-19,30,255.0
2015-07-19,31,27.0
2015-07-19,33,11.0
2015-07-19,34,6.0
2015-07-19,35,14.0
2015-07-19,37,188.0
2015-07-19,38,30.0
2015-07-19,40,380.0
2015-07-19,41,36.0
2015-07-19,42,17.0
2015-07-19,43,2.0
2015-07-19,45,4.0
2015-07-19,47,29.0
2015-07-19,49,12.0
2015-07-19,54,7.0
2015-07-19,55,250.0
2015-07-19,56,7.0
2015-07-19,57,27.0
2015-07-19,58,13.0
2015-07-19,60,1.0
2015-07-19,61,10.0
2015-07-19,62,2.0
2015-07-19,63,136.0
2015-07-19,64,43.0
2015-07-19,65,54.0
2015-07-19,67,16.0
2015-07-19,69,32.0
2015-07-19,70,50.0
2015-07-19,71,103.0
2015-07-19,72,53.0
2015-07-19,73,10.0
2015-07-19,75,13.0
2015-07-19,76,2.0
2015-07-19,79,12.0
2015-07-19,80,5.0
2015-07-19,83,5.0
2015-07-20,2,2.0
2015-07-20,3,16.0
2015-07-20,5,5.0
2015-07-20,6,8.0
2015-07-20,7,5.0
2015-07-20,8,4.0
2015-07-20,9,16.0
2015-07-20,11,1.0
2015-07-20,12,-1.0
2015-07-20,14,1.0
2015-07-20,15,2.0
2015-07-20,16,3.0
2015-07-20,19,87.0
2015-07-20,20,115.0
2015-07-20,21,3.0
2015-07-20,22,15.0
2015-07-20,23,77.0
2015-07-20,24,38.0
2015-07-20,25,17.0
2015-07-20,28,62.0
2015-07-20,29,2.0
2015-07-20,30,212.0
2015-07-20,31,13.0
2015-07-20,33,7.0
2015-07-20,34,6.0
2015-07-20,35,12.0
2015-07-20,37,120.0
2015-07-20,38,20.0
2015-07-20,40,225.0
2015-07-20,41,22.0
2015-07-20,42,18.0
2015-07-20,43,4.0
2015-07-20,45,2.0
2015-07-20,47,29.0
2015-07-20,49,24.0
2015-07-20,54,16.0
2015-07-20,55,160.0
2015-07-20,56,4.0
2015-07-20,57,14.0
2015-07-20,58,5.0
2015-07-20,61,14.0
2015-07-20,62,7.0
2015-07-20,63,147.0
2015-07-20,64,19.0
2015-07-20,65,75.0
2015-07-20,67,15.0
2015-07-20,69,36.0
2015-07-20,70,47.0
2015-07-20,71,103.0
2015-07-20,72,34.0
2015-07-20,73,8.0
2015-07-20,75,22.0
2015-07-20,76,4.0
2015-07-20,78,4.0
2015-07-20,79,16.0
2015-07-20,80,4.0
2015-07-20,83,8.0
2015-07-21,2,4.0
2015-07-21,3,18.0
2015-07-21,5,1.0
2015-07-21,6,5.0
2015-07-21,7,9.0
2015-07-21,8,10.0
2015-07-21,9,24.0
2015-07-21,12,4.0
2015-07-21,16,1.0
2015-07-21,19,96.0
2015-07-21,20,104.0
2015-07-21,21,10.0
2015-07-21,22,9.0
2015-07-21,23,73.0
2015-07-21,24,36.0
2015-07-21,25,12.0
2015-07-21,28,44.0
2015-07-21,29,4.0
2015-07-21,30,193.0
2015-07-21,31,23.0
2015-07-21,33,6.0
2015-07-21,34,10.0
2015-07-21,35,28.0
2015-07-21,37,106.0
2015-07-21,38,23.0
2015-07-21,40,281.0
2015-07-21,41,22.0
2015-07-21,42,9.0
2015-07-21,43,13.0
2015-07-21,45,4.0
2015-07-21,47,20.0
2015-07-21,49,20.0
2015-07-21,54,9.0
2015-07-21,55,203.0
2015-07-21,56,6.0
2015-07-21,57,17.0
2015-07-21,58,6.0
2015-07-21,60,1.0
2015-07-21,61,18.0
2015-07-21,62,7.0
2015-07-21,63,115.0
2015-07-21,64,44.0
2015-07-21,65,71.0
2015-07-21,67,18.0
2015-07-21,69,27.0
2015-07-21,70,66.0
2015-07-21,71,98.0
2015-07-21,72,40.0
2015-07-21,73,19.0
2015-07-21,74,1.0
2015-07-21,75,22.0
2015-07-21,76,4.0
2015-07-21,78,1.0
2015-07-21,79,17.0
2015-07-21,80,10.0
2015-07-21,83,3.0
2015-07-22,2,2.0
2015-07-22,3,13.0
2015-07-22,6,9.0
2015-07-22,7,1.0
2015-07-22,8,3.0
2015-07-22,9,10.0
2015-07-22,12,4.0
2015-07-22,15,4.0
2015-07-22,19,100.0
2015-07-22,20,112.0
2015-07-22,21,7.0
2015-07-22,22,15.0
2015-07-22,23,86.0
2015-07-22,24,16.0
2015-07-22,25,2.0
2015-07-22,28,43.0
2015-07-22,29,1.0
2015-07-22,30,165.0
2015-07-22,31,13.0
2015-07-22,33,4.0
2015-07-22,34,4.0
2015-07-22,35,20.0
2015-07-22,37,109.0
2015-07-22,38,37.0
2015-07-22,40,236.0
2015-07-22,41,11.0
2015-07-22,42,14.0
2015-07-22,43,5.0
2015-07-22,45,2.0
2015-07-22,47,27.0
2015-07-22,49,16.0
2015-07-22,54,10.0
2015-07-22,55,195.0
2015-07-22,56,6.0
2015-07-22,57,10.0
2015-07-22,58,7.0
2015-07-22,60,3.0
2015-07-22,61,9.0
2015-07-22,62,5.0
2015-07-22,63,129.0
2015-07-22,64,31.0
2015-07-22,65,61.0
2015-07-22,67,11.0
2015-07-22,69,42.0
2015-07-22,70,50.0
2015-07-22,71,119.0
2015-07-22,72,38.0
2015-07-22,73,11.0
2015-07-22,75,18.0
2015-07-22,76,6.0
2015-07-22,77,1.0
2015-07-22,79,9.0
2015-07-22,80,3.0
2015-07-22,83,7.0
2015-07-23,2,1.0
2015-07-23,3,17.0
2015-07-23,5,1.0
2015-07-23,6,11.0
2015-07-23,7,2.0
2015-07-23,8,6.0
2015-07-23,9,10.0
2015-07-23,12,4.0
2015-07-23,19,66.0
2015-07-23,20,89.0
2015-07-23,21,3.0
2015-07-23,22,16.0
2015-07-23,23,82.0
2015-07-23,24,14.0
2015-07-23,25,9.0
2015-07-23,28,41.0
2015-07-23,29,2.0
2015-07-23,30,186.0
2015-07-23,31,27.0
2015-07-23,33,2.0
2015-07-23,34,5.0
2015-07-23,35,22.0
2015-07-23,37,100.0
2015-07-23,38,11.0
2015-07-23,40,258.0
2015-07-23,41,9.0
2015-07-23,42,16.0
2015-07-23,43,8.0
2015-07-23,45,1.0
2015-07-23,47,43.0
2015-07-23,49,53.0
2015-07-23,54,8.0
2015-07-23,55,210.0
2015-07-23,56,3.0
2015-07-23,57,25.0
2015-07-23,58,15.0
2015-07-23,60,2.0
2015-07-23,61,20.0
2015-07-23,62,4.0
2015-07-23,63,79.0
2015-07-23,64,28.0
2015-07-23,65,48.0
2015-07-23,67,18.0
2015-07-23,69,31.0
2015-07-23,70,40.0
2015-07-23,71,96.0
2015-07-23,72,48.0
2015-07-23,73,11.0
2015-07-23,75,21.0
2015-07-23,76,15.0
2015-07-23,78,2.0
2015-07-23,79,18.0
2015-07-23,80,6.0
2015-07-23,83,9.0
2015-07-24,2,2.0
2015-07-24,3,11.0
2015-07-24,5,1.0
2015-07-24,6,9.0
2015-07-24,7,4.0
2015-07-24,8,5.0
2015-07-24,15,2.0
2015-07-24,16,1.0
2015-07-24,19,87.0
2015-07-24,20,108.0
2015-07-24,21,10.0
2015-07-24,22,7.0
2015-07-24,23,64.0
2015-07-24,24,12.0
2015-07-24,25,6.0
2015-07-24,28,41.0
2015-07-24,29,4.0
2015-07-24,30,175.0
2015-07-24,31,40.0
2015-07-24,33,2.0
2015-07-24,34,1.0
2015-07-24,35,23.0
2015-07-24,37,90.0
2015-07-24,38,21.0
2015-07-24,40,268.0
2015-07-24,41,17.0
2015-07-24,42,11.0
2015-07-24,43,10.0
2015-07-24,45,1.0
2015-07-24,47,40.0
2015-07-24,49,20.0
2015-07-24,54,8.0
2015-07-24,55,225.0
2015-07-24,56,3.0
2015-07-24,57,20.0
2015-07-24,58,19.0
2015-07-24,61,19.0
2015-07-24,62,4.0
2015-07-24,63,86.0
2015-07-24,64,38.0
2015-07-24,65,62.0
2015-07-24,67,15.0
2015-07-24,69,44.0
2015-07-24,70,47.0
2015-07-24,71,117.0
2015-07-24,72,32.0
2015-07-24,73,5.0
2015-07-24,75,27.0
2015-07-24,76,3.0
2015-07-24,78,1.0
2015-07-24,79,12.0
2015-07-24,80,5.0
2015-07-24,83,12.0
2015-07-25,2,5.0
2015-07-25,3,26.0
2015-07-25,5,1.0
2015-07-25,6,13.0
2015-07-25,7,7.0
2015-07-25,8,10.0
2015-07-25,12,3.0
2015-07-25,16,1.0
2015-07-25,19,123.0
2015-07-25,20,110.0
2015-07-25,21,6.0
2015-07-25,22,14.0
2015-07-25,23,82.0
2015-07-25,24,18.0
2015-07-25,25,5.0
2015-07-25,28,47.0
2015-07-25,29,2.0
2015-07-25,30,185.0
2015-07-25,31,34.0
2015-07-25,33,6.0
2015-07-25,34,10.0
2015-07-25,35,30.0
2015-07-25,37,113.0
2015-07-25,38,27.0
2015-07-25,40,385.0
2015-07-25,41,25.0
2015-07-25,42,24.0
2015-07-25,43,24.0
2015-07-25,45,3.0
2015-07-25,47,35.0
2015-07-25,49,7.0
2015-07-25,54,10.0
2015-07-25,55,241.0
2015-07-25,56,4.0
2015-07-25,57,37.0
2015-07-25,58,13.0
2015-07-25,61,10.0
2015-07-25,62,5.0
2015-07-25,63,137.0
2015-07-25,64,37.0
2015-07-25,65,62.0
2015-07-25,67,13.0
2015-07-25,69,50.0
2015-07-25,70,61.0
2015-07-25,71,140.0
2015-07-25,72,43.0
2015-07-25,73,9.0
2015-07-25,75,22.0
2015-07-25,76,6.0
2015-07-25,79,18.0
2015-07-25,80,12.0
2015-07-25,83,9.0
2015-07-26,2,1.0
2015-07-26,3,17.0
2015-07-26,6,8.0
2015-07-26,7,4.0
2015-07-26,8,8.0
2015-07-26,12,2.0
2015-07-26,19,92.0
2015-07-26,20,94.0
2015-07-26,21,12.0
2015-07-26,22,20.0
2015-07-26,23,67.0
2015-07-26,24,24.0
2015-07-26,25,5.0
2015-07-26,28,44.0
2015-07-26,29,2.0
2015-07-26,30,178.0
2015-07-26,31,27.0
2015-07-26,33,2.0
2015-07-26,34,8.0
2015-07-26,35,15.0
2015-07-26,37,77.0
2015-07-26,38,12.0
2015-07-26,40,270.0
2015-07-26,41,14.0
2015-07-26,42,7.0
2015-07-26,43,3.0
2015-07-26,47,27.0
2015-07-26,49,5.0
2015-07-26,54,5.0
2015-07-26,55,171.0
2015-07-26,56,4.0
2015-07-26,57,12.0
2015-07-26,58,12.0
2015-07-26,61,23.0
2015-07-26,62,1.0
2015-07-26,63,95.0
2015-07-26,64,19.0
2015-07-26,65,58.0
2015-07-26,67,10.0
2015-07-26,69,42.0
2015-07-26,70,50.0
2015-07-26,71,85.0
2015-07-26,72,40.0
2015-07-26,73,3.0
2015-07-26,75,10.0
2015-07-26,76,3.0
2015-07-26,78,2.0
2015-07-26,79,17.0
2015-07-26,80,8.0
2015-07-26,83,7.0
2015-07-27,2,2.0
2015-07-27,3,18.0
2015-07-27,5,2.0
2015-07-27,6,6.0
2015-07-27,7,4.0
2015-07-27,8,3.0
2015-07-27,9,17.0
2015-07-27,15,1.0
2015-07-27,16,2.0
2015-07-27,19,76.0
2015-07-27,20,82.0
2015-07-27,21,5.0
2015-07-27,22,12.0
2015-07-27,23,52.0
2015-07-27,24,13.0
2015-07-27,25,8.0
2015-07-27,28,34.0
2015-07-27,29,2.0
2015-07-27,30,170.0
2015-07-27,31,27.0
2015-07-27,33,3.0
2015-07-27,34,13.0
2015-07-27,35,8.0
2015-07-27,37,95.0
2015-07-27,38,12.0
2015-07-27,40,258.0
2015-07-27,41,15.0
2015-07-27,42,14.0
2015-07-27,43,6.0
2015-07-27,44,1.0
2015-07-27,45,1.0
2015-07-27,47,36.0
2015-07-27,49,26.0
2015-07-27,54,12.0
2015-07-27,55,155.0
2015-07-27,56,8.0
2015-07-27,57,10.0
2015-07-27,58,7.0
2015-07-27,60,-1.0
2015-07-27,61,15.0
2015-07-27,62,6.0
2015-07-27,63,75.0
2015-07-27,64,29.0
2015-07-27,65,58.0
2015-07-27,67,9.0
2015-07-27,69,25.0
2015-07-27,70,58.0
2015-07-27,71,106.0
2015-07-27,72,48.0
2015-07-27,73,7.0
2015-07-27,75,12.0
2015-07-27,76,4.0
2015-07-27,78,2.0
2015-07-27,79,22.0
2015-07-27,80,3.0
2015-07-27,83,11.0
2015-07-28,2,4.0
2015-07-28,3,23.0
2015-07-28,5,1.0
2015-07-28,6,9.0
2015-07-28,7,4.0
2015-07-28,8,6.0
2015-07-28,9,17.0
2015-07-28,12,4.0
2015-07-28,15,1.0
2015-07-28,16,3.0
2015-07-28,19,74.0
2015-07-28,20,88.0
2015-07-28,21,4.0
2015-07-28,22,10.0
2015-07-28,23,68.0
2015-07-28,24,9.0
2015-07-28,25,5.0
2015-07-28,28,43.0
2015-07-28,29,1.0
2015-07-28,30,193.0
2015-07-28,31,31.0
2015-07-28,33,5.0
2015-07-28,34,7.0
2015-07-28,35,16.0
2015-07-28,37,86.0
2015-07-28,38,17.0
2015-07-28,40,252.0
2015-07-28,41,15.0
2015-07-28,42,15.0
2015-07-28,43,13.0
2015-07-28,44,1.0
2015-07-28,47,25.0
2015-07-28,49,19.0
2015-07-28,54,14.0
2015-07-28,55,183.0
2015-07-28,56,7.0
2015-07-28,57,15.0
2015-07-28,58,16.0
2015-07-28,60,1.0
2015-07-28,61,18.0
2015-07-28,62,4.0
2015-07-28,63,46.0
2015-07-28,64,26.0
2015-07-28,65,47.0
2015-07-28,67,12.0
2015-07-28,69,33.0
2015-07-28,70,43.0
2015-07-28,71,96.0
2015-07-28,72,32.0
2015-07-28,73,13.0
2015-07-28,75,23.0
2015-07-28,76,4.0
2015-07-28,79,14.0
2015-07-28,80,6.0
2015-07-28,83,22.0
2015-07-29,2,4.0
2015-07-29,3,14.0
2015-07-29,6,6.0
2015-07-29,8,5.0
2015-07-29,9,5.0
2015-07-29,11,2.0
2015-07-29,15,4.0
2015-07-29,16,2.0
2015-07-29,19,87.0
2015-07-29,20,82.0
2015-07-29,21,13.0
2015-07-29,22,6.0
2015-07-29,23,78.0
2015-07-29,24,24.0
2015-07-29,25,9.0
2015-07-29,28,40.0
2015-07-29,29,4.0
2015-07-29,30,129.0
2015-07-29,31,13.0
2015-07-29,33,2.0
2015-07-29,34,9.0
2015-07-29,35,13.0
2015-07-29,37,65.0
2015-07-29,38,27.0
2015-07-29,40,315.0
2015-07-29,41,15.0
2015-07-29,42,11.0
2015-07-29,43,3.0
2015-07-29,44,4.0
2015-07-29,45,1.0
2015-07-29,47,25.0
2015-07-29,49,35.0
2015-07-29,54,7.0
2015-07-29,55,184.0
2015-07-29,56,8.0
2015-07-29,57,27.0
2015-07-29,58,6.0
2015-07-29,60,1.0
2015-07-29,61,13.0
2015-07-29,62,1.0
2015-07-29,63,70.0
2015-07-29,64,24.0
2015-07-29,65,42.0
2015-07-29,67,18.0
2015-07-29,69,52.0
2015-07-29,70,53.0
2015-07-29,71,86.0
2015-07-29,72,36.0
2015-07-29,73,7.0
2015-07-29,75,29.0
2015-07-29,76,8.0
2015-07-29,78,1.0
2015-07-29,79,12.0
2015-07-29,80,5.0
2015-07-29,83,10.0
2015-07-30,2,5.0
2015-07-30,3,27.0
2015-07-30,6,6.0
2015-07-30,7,5.0
2015-07-30,8,5.0
2015-07-30,9,3.0
2015-07-30,11,3.0
2015-07-30,16,2.0
2015-07-30,19,75.0
2015-07-30,20,69.0
2015-07-30,21,6.0
2015-07-30,22,8.0
2015-07-30,23,67.0
2015-07-30,24,30.0
2015-07-30,25,7.0
2015-07-30,28,35.0
2015-07-30,30,134.0
2015-07-30,31,25.0
2015-07-30,33,3.0
2015-07-30,34,6.0
2015-07-30,35,26.0
2015-07-30,37,97.0
2015-07-30,38,25.0
2015-07-30,40,279.0
2015-07-30,41,19.0
2015-07-30,42,19.0
2015-07-30,43,6.0
2015-07-30,45,3.0
2015-07-30,47,43.0
2015-07-30,49,23.0
2015-07-30,54,9.0
2015-07-30,55,192.0
2015-07-30,56,3.0
2015-07-30,57,13.0
2015-07-30,58,17.0
2015-07-30,60,1.0
2015-07-30,61,18.0
2015-07-30,62,6.0
2015-07-30,63,53.0
2015-07-30,64,36.0
2015-07-30,65,53.0
2015-07-30,67,10.0
2015-07-30,69,23.0
2015-07-30,70,45.0
2015-07-30,71,90.0
2015-07-30,72,27.0
2015-07-30,73,8.0
2015-07-30,75,16.0
2015-07-30,76,8.0
2015-07-30,78,3.0
2015-07-30,79,16.0
2015-07-30,80,5.0
2015-07-30,83,7.0
2015-07-31,2,5.0
2015-07-31,3,18.0
2015-07-31,5,5.0
2015-07-31,6,4.0
2015-07-31,7,6.0
2015-07-31,8,7.0
2015-07-31,9,1.0
2015-07-31,11,1.0
2015-07-31,12,3.0
2015-07-31,14,2.0
2015-07-31,16,2.0
2015-07-31,19,91.0
2015-07-31,20,87.0
2015-07-31,21,1.0
2015-07-31,22,14.0
2015-07-31,23,38.0
2015-07-31,24,18.0
2015-07-31,25,3.0
2015-07-31,28,46.0
2015-07-31,30,149.0
2015-07-31,31,17.0
2015-07-31,33,4.0
2015-07-31,34,5.0
2015-07-31,35,13.0
2015-07-31,37,94.0
2015-07-31,38,17.0
2015-07-31,40,317.0
2015-07-31,41,14.0
2015-07-31,42,16.0
2015-07-31,43,5.0
2015-07-31,44,6.0
2015-07-31,45,1.0
2015-07-31,47,15.0
2015-07-31,49,23.0
2015-07-31,54,13.0
2015-07-31,55,204.0
2015-07-31,56,3.0
2015-07-31,57,23.0
2015-07-31,58,12.0
2015-07-31,61,14.0
2015-07-31,62,4.0
2015-07-31,63,63.0
2015-07-31,64,43.0
2015-07-31,65,55.0
2015-07-31,67,21.0
2015-07-31,69,24.0
2015-07-31,70,66.0
2015-07-31,71,106.0
2015-07-31,72,44.0
2015-07-31,73,7.0
2015-07-31,75,12.0
2015-07-31,76,5.0
2015-07-31,78,1.0
2015-07-31,79,13.0
2015-07-31,80,7.0
2015-07-31,83,8.0
2015-08-01,2,12.0
2015-08-01,3,68.0
2015-08-01,5,2.0
2015-08-01,6,26.0
2015-08-01,7,35.0
2015-08-01,11,1.0
2015-08-01,12,15.0
2015-08-01,14,1.0
2015-08-01,15,8.0
2015-08-01,16,20.0
2015-08-01,19,266.0
2015-08-01,20,263.0
2015-08-01,21,13.0
2015-08-01,22,28.0
2015-08-01,23,321.0
2015-08-01,24,95.0
2015-08-01,25,36.0
2015-08-01,27,1.0
2015-08-01,28,233.0
2015-08-01,29,10.0
2015-08-01,30,363.0
2015-08-01,31,87.0
2015-08-01,33,1.0
2015-08-01,34,48.0
2015-08-01,35,69.0
2015-08-01,37,197.0
2015-08-01,38,59.0
2015-08-01,40,642.0
2015-08-01,41,37.0
2015-08-01,43,13.0
2015-08-01,49,5.0
2015-08-01,54,2.0
2015-08-01,55,363.0
2015-08-01,56,10.0
2015-08-01,57,18.0
2015-08-01,58,11.0
2015-08-01,60,1.0
2015-08-01,61,20.0
2015-08-01,62,14.0
2015-08-01,63,104.0
2015-08-01,64,89.0
2015-08-01,65,127.0
2015-08-01,67,44.0
2015-08-01,69,39.0
2015-08-01,70,74.0
2015-08-01,71,298.0
2015-08-01,72,114.0
2015-08-01,73,10.0
2015-08-01,75,42.0
2015-08-01,76,13.0
2015-08-01,78,2.0
2015-08-01,79,76.0
2015-08-01,83,15.0
2015-08-02,2,12.0
2015-08-02,3,41.0
2015-08-02,5,2.0
2015-08-02,6,14.0
2015-08-02,7,17.0
2015-08-02,11,6.0
2015-08-02,12,8.0
2015-08-02,14,5.0
2015-08-02,15,2.0
2015-08-02,16,2.0
2015-08-02,19,165.0
2015-08-02,20,118.0
2015-08-02,21,13.0
2015-08-02,22,19.0
2015-08-02,23,160.0
2015-08-02,24,26.0
2015-08-02,25,22.0
2015-08-02,28,117.0
2015-08-02,29,6.0
2015-08-02,30,281.0
2015-08-02,31,54.0
2015-08-02,33,2.0
2015-08-02,34,14.0
2015-08-02,35,48.0
2015-08-02,37,189.0
2015-08-02,38,41.0
2015-08-02,40,568.0
2015-08-02,41,20.0
2015-08-02,43,28.0
2015-08-02,45,8.0
2015-08-02,49,24.0
2015-08-02,54,8.0
2015-08-02,55,333.0
2015-08-02,56,5.0
2015-08-02,57,17.0
2015-08-02,58,13.0
2015-08-02,60,1.0
2015-08-02,61,17.0
2015-08-02,62,10.0
2015-08-02,63,84.0
2015-08-02,64,54.0
2015-08-02,65,147.0
2015-08-02,67,25.0
2015-08-02,69,48.0
2015-08-02,70,63.0
2015-08-02,71,139.0
2015-08-02,72,69.0
2015-08-02,73,11.0
2015-08-02,75,38.0
2015-08-02,76,13.0
2015-08-02,78,5.0
2015-08-02,79,34.0
2015-08-02,83,9.0
2015-08-03,2,7.0
2015-08-03,3,31.0
2015-08-03,5,5.0
2015-08-03,6,13.0
2015-08-03,7,8.0
2015-08-03,11,2.0
2015-08-03,12,10.0
2015-08-03,14,2.0
2015-08-03,15,2.0
2015-08-03,16,1.0
2015-08-03,19,187.0
2015-08-03,20,161.0
2015-08-03,21,11.0
2015-08-03,22,31.0
2015-08-03,23,233.0
2015-08-03,24,76.0
2015-08-03,25,48.0
2015-08-03,28,215.0
2015-08-03,29,3.0
2015-08-03,30,418.0
2015-08-03,31,73.0
2015-08-03,33,5.0
2015-08-03,34,17.0
2015-08-03,35,54.0
2015-08-03,37,245.0
2015-08-03,38,39.0
2015-08-03,40,690.0
2015-08-03,41,27.0
2015-08-03,43,11.0
2015-08-03,45,1.0
2015-08-03,49,18.0
2015-08-03,54,2.0
2015-08-03,55,424.0
2015-08-03,56,22.0
2015-08-03,57,30.0
2015-08-03,58,23.0
2015-08-03,61,57.0
2015-08-03,62,14.0
2015-08-03,63,130.0
2015-08-03,64,86.0
2015-08-03,65,121.0
2015-08-03,67,30.0
2015-08-03,69,54.0
2015-08-03,70,84.0
2015-08-03,71,98.0
2015-08-03,72,99.0
2015-08-03,73,1.0
2015-08-03,75,25.0
2015-08-03,76,9.0
2015-08-03,78,2.0
2015-08-03,79,28.0
2015-08-03,83,20.0
2015-08-04,2,6.0
2015-08-04,3,14.0
2015-08-04,5,2.0
2015-08-04,6,5.0
2015-08-04,7,4.0
2015-08-04,9,11.0
2015-08-04,11,1.0
2015-08-04,12,5.0
2015-08-04,14,1.0
2015-08-04,16,2.0
2015-08-04,18,1.0
2015-08-04,19,51.0
2015-08-04,20,65.0
2015-08-04,22,3.0
2015-08-04,23,41.0
2015-08-04,24,11.0
2015-08-04,25,6.0
2015-08-04,28,129.0
2015-08-04,29,2.0
2015-08-04,30,127.0
2015-08-04,31,57.0
2015-08-04,34,9.0
2015-08-04,35,29.0
2015-08-04,37,198.0
2015-08-04,38,29.0
2015-08-04,40,299.0
2015-08-04,41,13.0
2015-08-04,43,13.0
2015-08-04,45,6.0
2015-08-04,47,3.0
2015-08-04,49,58.0
2015-08-04,54,8.0
2015-08-04,55,227.0
2015-08-04,56,4.0
2015-08-04,57,21.0
2015-08-04,58,5.0
2015-08-04,60,3.0
2015-08-04,61,9.0
2015-08-04,62,1.0
2015-08-04,63,38.0
2015-08-04,64,19.0
2015-08-04,65,29.0
2015-08-04,67,10.0
2015-08-04,69,19.0
2015-08-04,70,51.0
2015-08-04,71,90.0
2015-08-04,72,36.0
2015-08-04,73,19.0
2015-08-04,75,28.0
2015-08-04,76,4.0
2015-08-04,78,2.0
2015-08-04,79,14.0
2015-08-04,83,17.0
2015-08-05,2,5.0
2015-08-05,3,29.0
2015-08-05,6,13.0
2015-08-05,7,9.0
2015-08-05,8,3.0
2015-08-05,9,5.0
2015-08-05,11,2.0
2015-08-05,12,4.0
2015-08-05,15,3.0
2015-08-05,16,3.0
2015-08-05,19,101.0
2015-08-05,20,129.0
2015-08-05,21,6.0
2015-08-05,22,9.0
2015-08-05,23,67.0
2015-08-05,24,35.0
2015-08-05,25,2.0
2015-08-05,28,38.0
2015-08-05,29,1.0
2015-08-05,30,189.0
2015-08-05,31,42.0
2015-08-05,33,7.0
2015-08-05,34,13.0
2015-08-05,35,20.0
2015-08-05,37,104.0
