date,category,shop_id,item_id,item_cnt_day
2015-06-26,62,222,88886,6.0
2015-06-26,63,1332,645828,43.0
2015-06-26,64,1025,529860,34.0
2015-06-26,65,2170,683203,83.0
2015-06-26,67,511,153560,14.0
2015-06-26,69,758,297270,23.0
2015-06-26,70,2042,932612,64.0
2015-06-26,71,743,502776,96.0
2015-06-26,72,970,680615,33.0
2015-06-26,73,110,1651,3.0
2015-06-26,75,466,57714,14.0
2015-06-26,76,165,8849,3.0
2015-06-26,79,308,212604,15.0
2015-06-26,80,142,46254,7.0
2015-06-26,83,105,88350,5.0
2015-06-27,2,112,52791,10.0
2015-06-27,3,669,133449,26.0
2015-06-27,5,118,22348,5.0
2015-06-27,6,371,87376,11.0
2015-06-27,7,277,56046,7.0
2015-06-27,8,110,18498,4.0
2015-06-27,11,19,26985,2.0
2015-06-27,15,81,34763,3.0
2015-06-27,16,56,13401,1.0
2015-06-27,19,4170,776705,152.0
2015-06-27,20,3887,603313,161.0
2015-06-27,21,79,7365,3.0
2015-06-27,22,547,91161,20.0
2015-06-27,23,3248,456681,113.0
2015-06-27,24,715,100378,24.0
2015-06-27,25,232,22959,8.0
2015-06-27,26,110,7764,2.0
2015-06-27,28,1905,491291,69.0
2015-06-27,29,295,94017,10.0
2015-06-27,30,5913,1048251,208.0
2015-06-27,31,1430,157479,29.0
2015-06-27,33,203,52363,6.0
2015-06-27,34,275,55227,22.0
2015-06-27,35,508,93146,19.0
2015-06-27,37,5020,2303081,172.0
2015-06-27,38,710,398946,27.0
2015-06-27,40,13125,5287372,424.0
2015-06-27,41,392,192251,11.0
2015-06-27,42,224,127602,7.0
2015-06-27,43,582,243874,19.0
2015-06-27,45,81,909,3.0
2015-06-27,47,212,82925,6.0
2015-06-27,49,348,225192,19.0
2015-06-27,54,220,55601,4.0
2015-06-27,55,8282,2294362,247.0
2015-06-27,56,218,33026,7.0
2015-06-27,57,474,178266,12.0
2015-06-27,58,797,182047,25.0
2015-06-27,61,847,431865,25.0
2015-06-27,62,104,43313,3.0
2015-06-27,63,1892,999745,66.0
2015-06-27,64,1378,680191,45.0
2015-06-27,65,2378,1128492,92.0
2015-06-27,67,547,194793,18.0
2015-06-27,69,1156,481206,37.0
2015-06-27,70,2493,1179245,102.0
2015-06-27,71,887,544674,153.0
2015-06-27,72,1265,801538,40.0
2015-06-27,73,63,2376,3.0
2015-06-27,75,646,77829,20.0
2015-06-27,76,330,21385,11.0
2015-06-27,78,165,2573,3.0
2015-06-27,79,515,301189,30.0
2015-06-27,80,85,27746,4.0
2015-06-27,83,305,220884,13.0
2015-06-28,2,189,22552,4.0
2015-06-28,3,822,143989,24.0
2015-06-28,5,80,16787,3.0
2015-06-28,6,300,55252,7.0
2015-06-28,7,352,71318,9.0
2015-06-28,8,110,18498,3.0
2015-06-28,11,168,40480,3.0
2015-06-28,12,32,13350,2.0
2015-06-28,14,4,13465,1.0
2015-06-28,15,6,13398,1.0
2015-06-28,16,119,34790,3.0
2015-06-28,19,4327,661669,136.0
2015-06-28,20,3724,501364,157.0
2015-06-28,21,196,31417,7.0
2015-06-28,22,567,118270,23.0
2015-06-28,23,2600,378206,96.0
2015-06-28,24,978,136490,29.0
2015-06-28,25,701,97630,38.0
2015-06-28,28,1530,323900,53.0
2015-06-28,29,348,49632,9.0
2015-06-28,30,4912,966558,183.0
2015-06-28,31,1430,190680,29.0
2015-06-28,33,153,54020,4.0
2015-06-28,34,165,29030,19.0
2015-06-28,35,217,40751,10.0
2015-06-28,37,5240,2172361,164.0
2015-06-28,38,1491,664184,41.0
2015-06-28,40,14262,5946383,438.0
2015-06-28,41,599,257971,18.0
2015-06-28,42,232,100486,8.0
2015-06-28,43,334,165794,12.0
2015-06-28,44,55,191,1.0
2015-06-28,45,306,3091,12.0
2015-06-28,47,103,54885,5.0
2015-06-28,49,588,214483,16.0
2015-06-28,54,550,107001,11.0
2015-06-28,55,7410,2138852,227.0
2015-06-28,56,115,15244,4.0
2015-06-28,57,719,241112,21.0
2015-06-28,58,431,101365,15.0
2015-06-28,60,28,14108,1.0
2015-06-28,61,475,200680,13.0
2015-06-28,62,58,14176,1.0
2015-06-28,63,2204,1000545,69.0
2015-06-28,64,995,460906,29.0
2015-06-28,65,1452,686739,75.0
2015-06-28,67,425,164105,15.0
2015-06-28,69,879,382033,30.0
2015-06-28,70,2162,848428,75.0
2015-06-28,71,908,670368,160.0
2015-06-28,72,1232,756173,37.0
2015-06-28,73,28,687,1.0
2015-06-28,75,322,65131,16.0
2015-06-28,76,220,20230,10.0
2015-06-28,78,55,688,1.0
2015-06-28,79,314,194887,15.0
2015-06-28,80,59,18496,3.0
2015-06-28,83,209,110444,7.0
2015-06-29,2,31,11265,2.0
2015-06-29,3,805,131869,24.0
2015-06-29,5,46,5605,1.0
2015-06-29,6,150,23681,3.0
2015-06-29,7,140,57033,8.0
2015-06-29,8,110,18498,7.0
2015-06-29,9,60,59237,29.0
2015-06-29,12,246,66930,8.0
2015-06-29,14,18,13422,1.0
2015-06-29,15,57,13400,2.0
2015-06-29,16,129,34790,3.0
2015-06-29,19,2092,323022,84.0
2015-06-29,20,3551,584129,144.0
2015-06-29,21,211,41246,6.0
2015-06-29,22,454,63897,12.0
2015-06-29,23,2432,370736,77.0
2015-06-29,24,706,94148,19.0
2015-06-29,25,180,20878,6.0
2015-06-29,26,55,2757,1.0
2015-06-29,28,1941,531687,76.0
2015-06-29,29,80,43447,5.0
2015-06-29,30,4291,840680,163.0
2015-06-29,31,825,142005,17.0
2015-06-29,33,267,79373,7.0
2015-06-29,34,275,55227,17.0
2015-06-29,35,620,104789,22.0
2015-06-29,37,2698,1395053,92.0
2015-06-29,38,512,240285,14.0
2015-06-29,40,8584,3357973,235.0
2015-06-29,41,540,323201,18.0
2015-06-29,42,240,175341,13.0
2015-06-29,43,512,288603,18.0
2015-06-29,45,81,687,3.0
2015-06-29,47,152,71438,5.0
2015-06-29,49,469,293266,32.0
2015-06-29,54,605,95155,13.0
2015-06-29,55,4099,1205860,131.0
2015-06-29,56,191,32275,7.0
2015-06-29,57,771,233636,21.0
2015-06-29,58,407,81832,18.0
2015-06-29,61,460,225009,14.0
2015-06-29,62,130,54603,4.0
2015-06-29,63,1587,753185,49.0
2015-06-29,64,1124,574721,36.0
2015-06-29,65,1788,629524,64.0
2015-06-29,67,286,57973,7.0
2015-06-29,69,406,202258,15.0
2015-06-29,70,2049,1086191,80.0
2015-06-29,71,696,565623,133.0
2015-06-29,72,874,638156,31.0
2015-06-29,73,206,17506,12.0
2015-06-29,75,738,94807,23.0
2015-06-29,76,385,58341,8.0
2015-06-29,78,55,19425,1.0
2015-06-29,79,184,124019,13.0
2015-06-29,80,129,36992,7.0
2015-06-29,83,174,88353,4.0
2015-06-30,2,37,5634,1.0
2015-06-30,3,598,120566,21.0
2015-06-30,5,95,22346,4.0
2015-06-30,6,296,79483,11.0
2015-06-30,7,228,57080,7.0
2015-06-30,8,55,9247,2.0
2015-06-30,9,72,70602,13.0
2015-06-30,11,37,13491,1.0
2015-06-30,12,175,46905,6.0
2015-06-30,15,52,13399,1.0
2015-06-30,16,147,56185,6.0
2015-06-30,19,2514,512997,104.0
2015-06-30,20,2778,448163,106.0
2015-06-30,21,158,47469,8.0
2015-06-30,22,422,71084,16.0
2015-06-30,23,3214,401126,95.0
2015-06-30,24,783,118925,31.0
2015-06-30,25,122,11496,4.0
2015-06-30,26,55,5230,1.0
2015-06-30,28,1344,367937,54.0
2015-06-30,29,262,56328,9.0
2015-06-30,30,3697,654719,140.0
2015-06-30,31,1045,137354,23.0
2015-06-30,33,68,21956,2.0
2015-06-30,34,110,21063,3.0
2015-06-30,35,372,104784,21.0
2015-06-30,37,3894,1595871,116.0
2015-06-30,38,815,277550,18.0
2015-06-30,40,8840,3832930,268.0
2015-06-30,41,635,285307,19.0
2015-06-30,42,283,185363,9.0
2015-06-30,43,108,28566,3.0
2015-06-30,45,87,527,2.0
2015-06-30,47,277,136192,11.0
2015-06-30,49,495,187224,21.0
2015-06-30,54,385,93975,11.0
2015-06-30,55,6738,1788088,206.0
2015-06-30,56,236,38239,8.0
2015-06-30,57,887,288773,23.0
2015-06-30,58,135,37946,4.0
2015-06-30,61,588,306583,21.0
2015-06-30,62,50,12212,1.0
2015-06-30,63,1373,645495,44.0
2015-06-30,64,984,426508,29.0
2015-06-30,65,1549,560368,50.0
2015-06-30,67,171,70611,7.0
2015-06-30,69,569,242531,17.0
2015-06-30,70,1092,449431,34.0
2015-06-30,71,806,502776,92.0
2015-06-30,72,1465,969299,47.0
2015-06-30,73,438,8148,16.0
2015-06-30,75,592,72030,16.0
2015-06-30,76,110,16440,3.0
2015-06-30,78,110,1406,2.0
2015-06-30,79,276,159453,11.0
2015-06-30,80,31,9246,2.0
2015-06-30,83,230,110438,8.0
2015-07-01,2,471,129521,16.0
2015-07-01,3,1882,374194,59.0
2015-07-01,4,54,5682,1.0
2015-07-01,5,147,27941,5.0
2015-07-01,6,796,173690,23.0
2015-07-01,7,647,163869,30.0
2015-07-01,11,157,80956,6.0
2015-07-01,12,269,80472,11.0
2015-07-01,14,175,53740,5.0
2015-07-01,15,111,26799,2.0
2015-07-01,16,342,100222,15.0
2015-07-01,19,9304,1560866,311.0
2015-07-01,20,4574,715694,217.0
2015-07-01,21,435,40370,14.0
2015-07-01,22,1173,233565,48.0
2015-07-01,23,8232,994900,255.0
2015-07-01,24,1623,239279,60.0
2015-07-01,25,712,83953,30.0
2015-07-01,28,4353,697467,213.0
2015-07-01,29,243,61015,7.0
2015-07-01,30,12155,2545352,551.0
2015-07-01,31,3025,321148,193.0
2015-07-01,33,19,7972,2.0
2015-07-01,34,220,42129,34.0
2015-07-01,35,1466,256148,70.0
2015-07-01,37,7139,3068944,220.0
2015-07-01,38,2018,960842,64.0
2015-07-01,40,21781,8632233,653.0
2015-07-01,41,768,342491,24.0
2015-07-01,43,1008,381482,27.0
2015-07-01,45,279,1476,6.0
2015-07-01,49,472,132671,13.0
2015-07-01,54,330,50620,6.0
2015-07-01,55,10631,3194935,346.0
2015-07-01,56,91,20742,4.0
2015-07-01,57,1474,403460,34.0
2015-07-01,58,674,116084,22.0
2015-07-01,61,577,282408,21.0
2015-07-01,62,663,291652,20.0
2015-07-01,63,3276,1455554,104.0
2015-07-01,64,3777,1834426,123.0
2015-07-01,65,4214,1888191,152.0
2015-07-01,67,1680,383483,53.0
2015-07-01,69,874,487229,32.0
2015-07-01,70,2183,681330,84.0
2015-07-01,71,1171,796062,308.0
2015-07-01,72,3054,1882483,102.0
2015-07-01,73,74,968,2.0
2015-07-01,75,883,107729,29.0
2015-07-01,76,220,13951,7.0
2015-07-01,78,275,43330,5.0
2015-07-01,79,841,496076,55.0
2015-07-01,83,592,419684,28.0
2015-07-02,2,488,99187,16.0
2015-07-02,3,910,167775,28.0
2015-07-02,5,305,44722,8.0
2015-07-02,6,547,141690,18.0
2015-07-02,7,335,73010,9.0
2015-07-02,12,177,33375,6.0
2015-07-02,14,95,40266,4.0
2015-07-02,15,128,40198,3.0
2015-07-02,16,26,13401,1.0
2015-07-02,19,6225,1160408,189.0
2015-07-02,20,3317,570292,124.0
2015-07-02,21,553,62294,20.0
2015-07-02,22,1276,199150,39.0
2015-07-02,23,5417,694797,171.0
2015-07-02,24,1162,146104,34.0
2015-07-02,25,1308,120538,47.0
2015-07-02,28,4638,993374,150.0
2015-07-02,29,178,27250,6.0
2015-07-02,30,9279,1841554,366.0
2015-07-02,31,3025,385785,75.0
2015-07-02,33,217,81030,7.0
2015-07-02,34,275,55227,22.0
2015-07-02,35,1408,267801,73.0
2015-07-02,37,6926,3185259,228.0
2015-07-02,38,2788,1146293,84.0
2015-07-02,40,19855,8149096,607.0
2015-07-02,41,1093,443014,31.0
2015-07-02,43,1049,346802,27.0
2015-07-02,45,270,2028,7.0
2015-07-02,49,859,278760,38.0
2015-07-02,54,165,40815,4.0
2015-07-02,55,13000,3741526,421.0
2015-07-02,56,89,7648,4.0
2015-07-02,57,1482,415566,30.0
2015-07-02,58,687,166085,19.0
2015-07-02,61,1311,610816,42.0
2015-07-02,62,374,180048,15.0
2015-07-02,63,3004,1588664,109.0
2015-07-02,64,2067,984696,69.0
2015-07-02,65,2472,1090956,92.0
2015-07-02,67,1233,340869,36.0
2015-07-02,69,1350,681219,47.0
2015-07-02,70,2764,815881,121.0
2015-07-02,71,955,607521,168.0
2015-07-02,72,2916,1741497,98.0
2015-07-02,73,543,22927,28.0
2015-07-02,75,1813,253831,55.0
2015-07-02,76,440,38157,9.0
2015-07-02,78,55,688,1.0
2015-07-02,79,879,496076,53.0
2015-07-02,83,319,220889,16.0
2015-07-03,2,466,107939,17.0
2015-07-03,3,1719,285955,47.0
2015-07-03,5,302,44732,9.0
2015-07-03,6,464,138303,18.0
2015-07-03,7,717,170819,22.0
2015-07-03,11,24,26986,2.0
2015-07-03,12,327,80286,11.0
2015-07-03,14,142,53688,5.0
2015-07-03,15,57,13400,1.0
2015-07-03,16,156,65737,5.0
2015-07-03,19,7528,1377848,251.0
2015-07-03,20,5897,1141988,223.0
2015-07-03,21,308,33863,11.0
2015-07-03,22,948,162354,31.0
2015-07-03,23,7152,965579,242.0
2015-07-03,24,3869,550721,185.0
2015-07-03,25,1457,125879,40.0
2015-07-03,28,6360,1416038,255.0
2015-07-03,29,174,88496,7.0
2015-07-03,30,13442,2566381,488.0
2015-07-03,31,1705,185777,40.0
2015-07-03,33,155,81030,7.0
2015-07-03,34,275,55227,33.0
2015-07-03,35,1363,250328,57.0
2015-07-03,37,9645,4253847,305.0
2015-07-03,38,2391,1114050,72.0
2015-07-03,40,28267,11181265,890.0
2015-07-03,41,1987,862698,60.0
2015-07-03,43,1041,439670,31.0
2015-07-03,45,28,166,1.0
2015-07-03,49,358,176705,15.0
2015-07-03,54,55,9118,1.0
2015-07-03,55,20059,5662190,615.0
2015-07-03,56,393,50623,14.0
2015-07-03,57,2334,702597,54.0
2015-07-03,58,1347,231048,33.0
2015-07-03,60,122,25730,3.0
2015-07-03,61,2127,1218356,111.0
2015-07-03,62,626,247759,18.0
2015-07-03,63,6733,2894773,205.0
2015-07-03,64,3159,1502698,100.0
2015-07-03,65,4441,1835821,159.0
2015-07-03,67,1920,461224,54.0
2015-07-03,69,2453,1156809,84.0
2015-07-03,70,2450,874760,112.0
2015-07-03,71,907,579221,120.0
2015-07-03,72,3512,2059247,103.0
2015-07-03,73,334,4724,10.0
2015-07-03,75,1111,156479,37.0
2015-07-03,76,330,22700,7.0
2015-07-03,78,110,1520,2.0
2015-07-03,79,761,442925,51.0
2015-07-03,83,394,265070,27.0
2015-07-04,2,176,28113,5.0
2015-07-04,3,500,121527,18.0
2015-07-04,5,42,5601,1.0
2015-07-04,6,83,31560,4.0
2015-07-04,7,125,24304,3.0
2015-07-04,9,48,47869,17.0
2015-07-04,11,27,13494,2.0
2015-07-04,12,50,6675,1.0
2015-07-04,14,58,13465,1.0
2015-07-04,15,58,13396,1.0
2015-07-04,16,56,21388,2.0
2015-07-04,19,2702,408001,81.0
2015-07-04,20,1476,203346,52.0
2015-07-04,21,191,15187,6.0
2015-07-04,22,297,47363,9.0
2015-07-04,23,1429,175020,46.0
2015-07-04,24,280,41290,12.0
2015-07-04,25,308,37326,13.0
2015-07-04,28,1849,397875,70.0
2015-07-04,29,42,7798,1.0
2015-07-04,30,4597,825470,146.0
2015-07-04,31,1265,198207,60.0
2015-07-04,33,58,40515,3.0
2015-07-04,34,165,34162,8.0
2015-07-04,35,470,98970,20.0
2015-07-04,37,5145,2304929,283.0
2015-07-04,38,1451,614155,47.0
2015-07-04,40,8641,3887169,301.0
2015-07-04,41,643,402248,24.0
2015-07-04,43,263,130299,9.0
2015-07-04,44,55,339,1.0
2015-07-04,45,98,813,3.0
2015-07-04,49,730,406158,48.0
2015-07-04,54,550,90306,11.0
2015-07-04,55,6083,1767299,202.0
2015-07-04,56,226,36705,8.0
2015-07-04,57,733,280156,19.0
2015-07-04,58,122,63390,8.0
2015-07-04,60,15,4311,1.0
2015-07-04,61,496,262945,16.0
2015-07-04,62,141,38249,3.0
2015-07-04,63,655,353305,23.0
2015-07-04,64,611,316461,21.0
2015-07-04,65,974,403532,29.0
2015-07-04,67,440,184617,15.0
2015-07-04,69,378,245883,16.0
2015-07-04,70,1178,606902,51.0
2015-07-04,71,642,460878,89.0
2015-07-04,72,1054,605576,31.0
2015-07-04,73,361,8316,15.0
2015-07-04,75,757,100090,23.0
2015-07-04,76,165,8896,5.0
2015-07-04,78,55,16800,1.0
2015-07-04,79,260,159453,16.0
2015-07-04,83,82,66264,7.0
2015-07-05,2,29,13515,1.0
2015-07-05,3,548,90608,19.0
2015-07-05,6,150,32116,4.0
2015-07-05,7,145,32770,2.0
2015-07-05,8,165,27755,4.0
2015-07-05,9,24,22740,4.0
2015-07-05,12,50,6675,1.0
2015-07-05,15,27,13400,1.0
2015-07-05,16,141,33501,3.0
2015-07-05,19,2152,369270,76.0
2015-07-05,20,1989,299909,89.0
2015-07-05,21,112,18043,6.0
2015-07-05,22,190,37587,7.0
2015-07-05,23,1184,163435,50.0
2015-07-05,24,639,120968,18.0
2015-07-05,25,336,28698,10.0
2015-07-05,28,932,199111,35.0
2015-07-05,29,44,9338,2.0
2015-07-05,30,4812,1030852,192.0
2015-07-05,31,2200,353021,54.0
2015-07-05,33,211,65389,7.0
2015-07-05,34,165,39294,5.0
2015-07-05,35,523,81505,16.0
2015-07-05,37,2339,1276827,99.0
2015-07-05,38,827,389407,24.0
2015-07-05,40,8018,3479480,250.0
2015-07-05,41,639,309827,20.0
2015-07-05,42,28,8550,1.0
2015-07-05,43,636,206077,17.0
2015-07-05,45,149,1370,5.0
2015-07-05,47,75,39849,3.0
2015-07-05,49,331,134620,11.0
2015-07-05,54,220,24419,4.0
2015-07-05,55,6675,1889709,203.0
2015-07-05,56,88,12323,2.0
2015-07-05,57,578,229212,14.0
2015-07-05,58,291,52827,9.0
2015-07-05,60,35,10149,1.0
2015-07-05,61,298,82791,6.0
2015-07-05,62,114,24379,3.0
2015-07-05,63,1184,598014,41.0
2015-07-05,64,751,383828,22.0
2015-07-05,65,1295,492058,59.0
2015-07-05,67,344,147086,13.0
2015-07-05,69,479,273757,19.0
2015-07-05,70,1626,614124,55.0
2015-07-05,71,802,544674,113.0
2015-07-05,72,832,575137,29.0
2015-07-05,73,392,8106,17.0
2015-07-05,74,55,4953,1.0
2015-07-05,75,721,91019,23.0
2015-07-05,76,275,16585,5.0
2015-07-05,79,299,177170,16.0
2015-07-05,80,52,27752,4.0
2015-07-05,83,210,110447,8.0
2015-07-06,2,211,33840,7.0
2015-07-06,3,476,113858,19.0
2015-07-06,5,90,22350,5.0
2015-07-06,6,435,93643,13.0
2015-07-06,7,269,80951,12.0
2015-07-06,8,110,18502,4.0
2015-07-06,11,34,26988,2.0
2015-07-06,12,261,53400,11.0
2015-07-06,15,2,13400,1.0
2015-07-06,16,42,7982,1.0
2015-07-06,19,3676,650817,130.0
2015-07-06,20,3267,651210,129.0
2015-07-06,21,278,42417,7.0
2015-07-06,22,932,136562,26.0
2015-07-06,23,2703,335265,90.0
2015-07-06,24,1229,163442,38.0
2015-07-06,25,77,5737,2.0
2015-07-06,26,55,5230,2.0
2015-07-06,28,1441,381657,56.0
2015-07-06,29,148,22494,3.0
2015-07-06,30,5388,1049729,188.0
2015-07-06,31,825,89132,32.0
2015-07-06,33,157,52363,5.0
2015-07-06,34,275,55227,8.0
2015-07-06,35,499,93151,22.0
2015-07-06,37,3795,2011200,139.0
2015-07-06,38,696,290774,20.0
2015-07-06,40,10283,4639236,348.0
2015-07-06,41,224,125388,9.0
2015-07-06,42,566,302950,18.0
2015-07-06,43,274,121193,10.0
2015-07-06,47,132,41496,3.0
2015-07-06,49,440,142048,15.0
2015-07-06,54,275,76684,5.0
2015-07-06,55,6506,1973966,223.0
2015-07-06,56,41,5490,1.0
2015-07-06,57,469,167816,11.0
2015-07-06,58,523,115284,16.0
2015-07-06,61,715,317929,24.0
2015-07-06,62,143,59940,4.0
2015-07-06,63,1327,690397,45.0
2015-07-06,64,839,411688,29.0
2015-07-06,65,942,309138,43.0
2015-07-06,67,545,181297,13.0
2015-07-06,69,517,256493,17.0
2015-07-06,70,2303,1018823,76.0
2015-07-06,71,822,565623,117.0
2015-07-06,72,1097,758037,37.0
2015-07-06,73,96,1660,3.0
2015-07-06,75,600,86245,17.0
2015-07-06,76,220,10080,5.0
2015-07-06,77,84,1214,2.0
2015-07-06,78,165,39540,3.0
2015-07-06,79,222,177170,15.0
2015-07-06,80,47,18500,4.0
2015-07-06,83,295,176714,11.0
2015-07-07,2,64,16923,3.0
2015-07-07,3,456,67049,11.0
2015-07-07,5,47,5601,1.0
2015-07-07,6,207,48471,6.0
2015-07-07,7,165,48113,7.0
2015-07-07,8,55,9251,4.0
2015-07-07,9,60,59237,26.0
2015-07-07,12,125,46995,4.0
2015-07-07,15,42,13398,1.0
2015-07-07,16,71,21383,2.0
2015-07-07,19,3543,605505,118.0
2015-07-07,20,3288,497806,155.0
2015-07-07,21,417,26889,10.0
2015-07-07,22,386,70248,16.0
2015-07-07,23,2549,346276,90.0
2015-07-07,24,724,137447,23.0
2015-07-07,25,158,17219,4.0
2015-07-07,28,1872,457417,64.0
2015-07-07,29,86,25593,5.0
2015-07-07,30,5442,1014422,189.0
2015-07-07,31,1210,147389,25.0
2015-07-07,33,73,62471,5.0
2015-07-07,34,275,55227,20.0
2015-07-07,35,546,98964,19.0
2015-07-07,37,1548,751315,52.0
2015-07-07,38,415,205120,16.0
2015-07-07,40,9495,3459364,246.0
2015-07-07,41,338,187078,11.0
2015-07-07,42,451,236644,18.0
2015-07-07,43,533,214908,17.0
2015-07-07,45,53,581,2.0
2015-07-07,47,367,119570,11.0
2015-07-07,49,384,213478,25.0
2015-07-07,54,385,85518,12.0
2015-07-07,55,5252,1528110,172.0
2015-07-07,56,99,14301,3.0
2015-07-07,57,860,233296,20.0
2015-07-07,58,183,37756,7.0
2015-07-07,61,424,224985,14.0
2015-07-07,62,156,86496,6.0
2015-07-07,63,2314,1029546,69.0
2015-07-07,64,1397,667350,45.0
2015-07-07,65,1551,614914,53.0
2015-07-07,67,395,140914,13.0
2015-07-07,69,599,236624,16.0
2015-07-07,70,1635,695613,56.0
2015-07-07,71,805,502776,82.0
2015-07-07,72,1480,927626,46.0
2015-07-07,73,362,18866,17.0
2015-07-07,75,748,93992,26.0
2015-07-07,76,220,11399,7.0
2015-07-07,78,55,871,1.0
2015-07-07,79,388,265755,22.0
2015-07-07,80,56,18500,4.0
2015-07-07,83,324,176701,14.0
2015-07-08,2,47,16924,3.0
2015-07-08,3,1139,183490,38.0
2015-07-08,5,71,11184,2.0
2015-07-08,6,290,58702,7.0
2015-07-08,7,257,72362,10.0
2015-07-08,8,165,27753,11.0
2015-07-08,9,60,59237,9.0
2015-07-08,11,57,13494,1.0
2015-07-08,12,40,26882,7.0
2015-07-08,14,53,13426,1.0
2015-07-08,15,38,13399,1.0
2015-07-08,16,74,26802,2.0
2015-07-08,19,1983,408698,86.0
2015-07-08,20,2784,477024,90.0
2015-07-08,21,148,13750,6.0
2015-07-08,22,426,71895,11.0
2015-07-08,23,2025,310277,70.0
2015-07-08,24,471,104355,15.0
2015-07-08,25,142,17264,6.0
2015-07-08,28,1234,228237,39.0
2015-07-08,29,56,1548,1.0
2015-07-08,30,5137,884519,177.0
2015-07-08,31,935,153103,19.0
2015-07-08,33,135,40515,3.0
2015-07-08,34,275,55227,11.0
2015-07-08,35,529,116436,24.0
2015-07-08,37,4820,2177313,169.0
2015-07-08,38,812,482697,31.0
2015-07-08,40,9047,3692667,269.0
2015-07-08,41,418,239468,15.0
2015-07-08,42,673,280836,18.0
2015-07-08,43,118,36309,4.0
2015-07-08,47,1140,519426,42.0
2015-07-08,49,432,216991,15.0
2015-07-08,54,275,57074,6.0
2015-07-08,55,7853,2117034,230.0
2015-07-08,57,844,273427,21.0
2015-07-08,58,251,108752,15.0
2015-07-08,60,25,17022,1.0
2015-07-08,61,981,528539,29.0
2015-07-08,62,117,62770,4.0
2015-07-08,63,1300,661809,48.0
2015-07-08,64,1046,542125,36.0
2015-07-08,65,965,408036,47.0
2015-07-08,67,382,156282,18.0
2015-07-08,69,1122,463176,32.0
2015-07-08,70,1789,579733,54.0
2015-07-08,71,896,586572,106.0
2015-07-08,72,1219,813362,38.0
2015-07-08,73,260,20447,14.0
2015-07-08,75,447,74919,15.0
2015-07-08,76,220,17151,9.0
2015-07-08,77,45,719,1.0
2015-07-08,79,330,194887,15.0
2015-07-08,80,230,64746,11.0
2015-07-08,83,163,110446,9.0
2015-07-09,3,702,142289,27.0
2015-07-09,6,154,50776,7.0
2015-07-09,7,96,32661,5.0
2015-07-09,8,330,55500,37.0
2015-07-09,9,48,47865,20.0
2015-07-09,12,96,20022,3.0
2015-07-09,15,7,13399,1.0
2015-07-09,16,186,48202,4.0
2015-07-09,19,2644,471608,101.0
2015-07-09,20,4032,696296,185.0
2015-07-09,21,80,20850,4.0
2015-07-09,22,168,63972,7.0
2015-07-09,23,2584,320430,81.0
2015-07-09,24,987,140666,28.0
2015-07-09,25,250,18734,7.0
2015-07-09,28,983,190108,39.0
2015-07-09,30,3939,787031,195.0
2015-07-09,31,880,95713,16.0
2015-07-09,33,67,27010,2.0
2015-07-09,34,165,34163,7.0
2015-07-09,35,309,69856,13.0
2015-07-09,37,3507,1537767,115.0
2015-07-09,38,743,339707,23.0
2015-07-09,40,6774,2438820,187.0
2015-07-09,41,541,269751,15.0
2015-07-09,42,274,122596,8.0
2015-07-09,43,142,46536,6.0
2015-07-09,45,77,678,2.0
2015-07-09,47,944,348003,27.0
2015-07-09,49,532,307080,24.0
2015-07-09,54,495,88846,12.0
2015-07-09,55,2824,1057036,100.0
2015-07-09,56,296,37343,13.0
2015-07-09,57,448,137660,10.0
2015-07-09,58,298,65836,10.0
2015-07-09,60,16,5472,1.0
2015-07-09,61,698,315763,21.0
2015-07-09,62,120,40348,3.0
2015-07-09,63,1331,660001,48.0
2015-07-09,64,669,315304,20.0
2015-07-09,65,1226,464563,61.0
2015-07-09,67,426,179315,12.0
2015-07-09,69,537,214599,16.0
2015-07-09,70,140,49806,4.0
2015-07-09,71,787,502776,80.0
2015-07-09,72,520,350204,19.0
2015-07-09,73,297,6907,12.0
2015-07-09,75,532,73052,20.0
2015-07-09,76,330,34424,6.0
2015-07-09,78,55,910,1.0
2015-07-09,79,390,212604,16.0
2015-07-09,80,359,147982,37.0
2015-07-09,83,122,110440,5.0
2015-07-10,2,76,19058,2.0
2015-07-10,3,969,181962,42.0
2015-07-10,5,12,5581,1.0
2015-07-10,6,213,55312,8.0
2015-07-10,7,183,64959,8.0
2015-07-10,9,48,45484,12.0
2015-07-10,12,125,33527,4.0
2015-07-10,15,2,13400,1.0
2015-07-10,19,2089,433393,69.0
2015-07-10,20,4412,867253,381.0
2015-07-10,21,112,8434,2.0
2015-07-10,22,238,60519,6.0
2015-07-10,23,1135,128949,38.0
2015-07-10,24,766,89642,21.0
2015-07-10,25,90,5737,2.0
2015-07-10,28,1137,410257,44.0
2015-07-10,29,110,46749,4.0
2015-07-10,30,2889,504871,106.0
2015-07-10,31,1595,215881,32.0
2015-07-10,33,172,48966,4.0
2015-07-10,34,110,21066,6.0
2015-07-10,35,517,98973,26.0
2015-07-10,36,55,13093,1.0
2015-07-10,37,2691,1150331,91.0
2015-07-10,38,1100,440668,32.0
2015-07-10,40,7319,3006363,216.0
2015-07-10,41,256,145426,10.0
2015-07-10,42,406,200995,15.0
2015-07-10,43,389,158338,14.0
2015-07-10,45,231,2813,10.0
2015-07-10,47,1933,904192,76.0
2015-07-10,49,621,319378,30.0
